0,299,376,736,936,1088,1166
1,300,376,737,936,1089,1166
2,300,377,737,937,1089,1167
3,301,377,738,937,1090,1167
4,301,378,738,938,1090,1168
5,302,378,739,938,1091,1168
6,302,378,739,938,1091,1168
7,302,379,740,939,1092,1169
8,303,379,740,939,1092,1169
9,303,379,740,940,1093,1170
10,304,380,741,940,1093,1170
11,304,380,741,941,1094,1170
12,305,380,742,941,1094,1171
13,305,381,742,941,1095,1171
14,306,381,742,942,1095,1171
15,306,381,743,942,1096,1172
16,306,381,743,942,1096,1172
17,307,382,743,943,1096,1173
18,307,382,744,943,1097,1173
19,307,382,744,943,1097,1173
20,307,382,744,943,1097,1173
21,308,383,745,944,1098,1174
22,308,383,745,944,1098,1174
23,308,383,745,944,1098,1174
24,308,383,745,944,1099,1174
25,309,383,745,945,1099,1175
26,309,383,746,945,1099,1175
27,309,383,746,945,1100,1175
28,309,384,746,945,1100,1175
29,309,384,746,945,1100,1175
30,310,384,746,945,1101,1175
31,310,383,747,945,1101,1175
32,310,383,747,945,1101,1175
33,310,383,747,945,1101,1175
34,310,383,747,945,1102,1175
35,310,383,747,945,1102,1175
36,310,383,747,945,1102,1175
37,310,383,747,945,1102,1176
38,310,383,747,945,1102,1176
39,310,383,747,945,1102,1176
40,310,383,747,945,1103,1176
41,310,383,747,945,1103,1176
42,310,383,747,945,1103,1176
43,310,382,747,944,1103,1176
44,310,382,747,944,1103,1176
45,310,382,747,944,1103,1176
46,310,382,747,944,1103,1176
47,310,382,747,944,1103,1176
48,310,382,747,943,1103,1176
49,310,381,747,943,1103,1176
50,310,381,747,943,1103,1176
51,309,381,747,942,1103,1176
52,309,381,747,942,1103,1176
53,309,380,747,942,1103,1175
54,309,380,746,941,1103,1175
55,309,380,746,941,1103,1175
56,308,379,746,941,1103,1175
57,308,379,746,940,1103,1175
58,308,379,746,940,1103,1175
59,308,379,746,939,1103,1175
60,307,379,746,939,1103,1175
61,307,378,745,939,1103,1175
62,307,378,745,938,1103,1175
63,306,378,745,938,1103,1175
64,306,377,745,937,1103,1174
65,306,377,744,936,1103,1174
66,305,377,744,936,1103,1174
67,305,376,744,935,1103,1174
68,305,376,744,935,1103,1174
69,304,375,743,934,1103,1174
70,304,375,743,933,1102,1174
71,304,374,743,933,1102,1174
72,303,374,743,932,1102,1173
73,303,374,742,931,1102,1173
74,302,373,742,931,1102,1173
75,302,373,742,930,1102,1173
76,302,372,742,929,1102,1173
77,301,372,741,928,1102,1173
78,301,372,741,927,1101,1173
79,300,371,741,927,1101,1173
80,300,371,740,926,1101,1172
81,299,370,740,925,1101,1172
82,299,370,740,924,1101,1172
83,298,369,739,923,1101,1172
84,298,369,739,922,1101,1172
85,297,368,739,922,1100,1172
86,297,368,739,921,1100,1172
87,296,367,738,920,1100,1172
88,296,367,738,919,1100,1171
89,295,366,738,918,1100,1171
90,295,366,737,917,1100,1171
91,294,365,737,916,1099,1171
92,294,365,737,915,1099,1171
93,294,365,736,914,1099,1171
94,293,364,736,914,1099,1171
95,293,364,736,915,1099,1171
96,292,363,736,915,1099,1171
97,292,363,735,916,1099,1171
98,291,362,735,916,1099,1171
99,291,362,735,916,1099,1171
100,290,361,734,917,1098,1171
101,290,361,734,917,1098,1171
102,289,361,734,918,1098,1171
103,289,360,734,918,1098,1171
104,288,360,733,918,1098,1171
105,288,359,733,919,1098,1171
106,287,359,733,919,1098,1171
107,287,359,733,920,1098,1171
108,286,358,732,920,1098,1171
109,286,358,732,920,1098,1171
110,285,358,732,921,1098,1171
111,285,357,732,921,1097,1171
112,284,357,732,921,1097,1171
113,284,357,731,922,1097,1171
114,283,356,731,922,1097,1171
115,283,356,731,922,1097,1171
116,282,356,731,923,1097,1171
117,282,355,731,923,1097,1171
118,282,355,731,923,1097,1171
119,281,355,730,924,1097,1171
120,281,354,730,924,1097,1171
121,280,354,730,924,1097,1171
122,280,354,730,924,1097,1171
123,280,354,730,925,1097,1172
124,279,353,730,925,1097,1172
125,279,353,730,925,1097,1172
126,279,353,730,925,1097,1172
127,278,353,730,926,1097,1172
128,278,352,729,926,1097,1172
129,278,352,729,926,1097,1173
130,277,352,729,927,1098,1173
131,277,352,729,927,1098,1173
132,277,352,729,927,1098,1173
133,277,352,729,927,1098,1173
134,276,351,729,928,1098,1174
135,276,351,729,928,1098,1174
136,276,351,729,928,1098,1174
137,276,351,729,929,1098,1174
138,275,351,729,929,1098,1175
139,275,351,729,929,1099,1175
140,275,351,729,930,1099,1175
141,275,351,729,930,1099,1175
142,275,351,730,930,1099,1176
143,275,351,730,930,1099,1176
144,275,351,730,931,1099,1176
145,275,351,730,931,1100,1177
146,274,351,730,931,1100,1177
147,274,351,730,932,1100,1177
148,274,351,730,932,1100,1178
149,274,351,730,932,1100,1178
150,274,351,730,933,1101,1178
151,274,351,731,933,1101,1179
152,274,351,731,933,1101,1179
153,274,351,731,933,1101,1179
154,274,351,731,934,1101,1179
155,274,352,731,934,1102,1180
156,274,352,731,934,1102,1180
157,274,352,731,934,1102,1180
158,274,352,732,935,1102,1181
159,275,352,732,935,1103,1181
160,275,352,732,935,1103,1181
161,275,352,732,936,1103,1182
162,275,353,732,936,1103,1182
163,275,353,733,936,1103,1182
164,275,353,733,936,1104,1182
165,275,353,733,937,1104,1183
166,275,353,733,937,1104,1183
167,276,353,734,937,1104,1183
168,276,354,734,937,1105,1183
169,276,354,734,938,1105,1184
170,276,354,734,938,1105,1184
171,276,354,734,938,1105,1184
172,276,354,735,938,1106,1184
173,277,355,735,938,1106,1185
174,277,355,735,939,1106,1185
175,277,355,735,939,1106,1185
176,277,355,735,939,1106,1185
177,278,356,736,939,1107,1186
178,278,356,736,939,1107,1186
179,278,356,736,940,1107,1186
180,278,356,736,940,1107,1186
181,279,357,736,940,1107,1186
182,279,357,737,940,1107,1186
183,279,357,737,940,1108,1186
184,279,357,737,940,1108,1186
185,280,357,737,940,1108,1186
186,280,358,737,940,1108,1186
187,280,358,738,940,1108,1186
188,280,358,738,940,1108,1186
189,281,358,738,941,1109,1187
190,281,358,738,941,1109,1187
191,281,359,738,941,1109,1187
192,282,359,738,941,1109,1187
193,282,359,738,941,1109,1187
194,282,359,739,941,1109,1187
195,282,359,739,941,1109,1186
196,283,359,739,941,1109,1186
197,283,360,739,940,1109,1186
198,283,360,739,940,1109,1186
199,283,360,739,940,1109,1186
200,284,360,739,940,1109,1186
201,284,360,739,940,1109,1186
202,284,361,739,940,1109,1185
203,284,361,739,940,1109,1185
204,285,361,739,939,1109,1185
205,285,361,739,939,1109,1185
206,285,361,739,939,1109,1185
207,285,361,739,939,1109,1185
208,286,361,739,939,1108,1184
209,286,361,739,938,1108,1184
210,286,361,739,938,1108,1184
211,286,361,739,938,1108,1183
212,286,362,739,937,1108,1183
213,287,362,739,937,1108,1183
214,287,362,739,937,1107,1183
215,287,362,739,936,1107,1182
216,287,362,739,936,1107,1182
217,287,362,739,935,1107,1182
218,287,362,739,935,1106,1181
219,288,362,739,934,1106,1181
220,288,362,739,934,1106,1181
221,288,362,738,933,1106,1180
222,288,362,738,933,1105,1180
223,288,362,738,932,1105,1179
224,288,362,738,932,1105,1179
225,288,362,738,931,1104,1179
226,288,362,738,931,1104,1178
227,288,362,737,930,1104,1178
228,288,362,737,929,1103,1177
229,289,362,737,929,1103,1177
230,289,362,737,928,1103,1176
231,289,362,737,927,1102,1176
232,289,361,736,926,1102,1175
233,289,361,736,926,1102,1175
234,289,361,736,925,1101,1174
235,289,361,736,924,1101,1174
236,289,361,735,923,1101,1173
237,289,361,735,922,1100,1173
238,289,361,735,922,1100,1172
239,289,361,735,921,1099,1172
240,289,361,734,920,1099,1171
241,288,360,734,919,1098,1171
242,288,360,734,918,1098,1170
243,288,360,733,917,1097,1170
244,288,360,733,916,1097,1169
245,288,360,733,915,1097,1169
246,288,360,733,914,1096,1168
247,288,359,732,913,1096,1168
248,288,359,732,912,1095,1167
249,288,359,732,911,1095,1167
250,288,359,731,910,1094,1166
251,288,359,731,909,1094,1165
