0,299,375,735,935,1087,1164
1,299,375,736,935,1087,1165
2,300,376,736,936,1088,1165
3,300,376,737,936,1088,1166
4,301,377,737,936,1089,1166
5,301,377,738,937,1089,1167
6,301,378,738,937,1090,1167
7,302,378,739,938,1090,1167
8,302,378,739,938,1091,1168
9,303,379,739,939,1091,1168
10,303,379,740,939,1092,1169
11,304,379,740,939,1092,1169
12,304,380,741,940,1092,1169
13,304,380,741,940,1093,1170
14,305,380,741,941,1093,1170
15,305,380,742,941,1094,1170
16,305,381,742,941,1094,1171
17,306,381,742,942,1095,1171
18,306,381,743,942,1095,1171
19,306,381,743,942,1095,1172
20,307,382,743,942,1096,1172
21,307,382,744,943,1096,1172
22,307,382,744,943,1096,1172
23,308,382,744,943,1097,1173
24,308,382,744,943,1097,1173
25,308,382,744,944,1097,1173
26,308,383,745,944,1098,1173
27,309,383,745,944,1098,1174
28,309,383,745,944,1098,1174
29,309,383,745,944,1099,1174
30,309,383,745,944,1099,1174
31,309,383,746,944,1099,1174
32,309,383,746,944,1099,1174
33,309,383,746,944,1100,1174
34,309,383,746,944,1100,1174
35,309,382,746,944,1100,1174
36,309,382,746,944,1100,1174
37,309,382,746,944,1101,1175
38,309,382,746,944,1101,1175
39,309,382,746,944,1101,1175
40,309,382,746,944,1101,1175
41,309,382,746,944,1101,1175
42,309,382,746,944,1101,1175
43,309,382,746,943,1101,1175
44,309,382,746,943,1102,1175
45,309,381,746,943,1102,1175
46,309,381,746,943,1102,1175
47,309,381,746,943,1102,1175
48,309,381,746,942,1102,1175
49,309,381,746,942,1102,1175
50,309,380,746,942,1102,1174
51,308,380,746,941,1102,1174
52,308,380,746,941,1102,1174
53,308,380,746,941,1102,1174
54,308,379,745,940,1102,1174
55,308,379,745,940,1102,1174
56,307,379,745,940,1102,1174
57,307,378,745,939,1102,1174
58,307,378,745,939,1102,1174
59,307,378,745,938,1102,1174
60,307,378,745,938,1102,1174
61,306,377,744,938,1102,1174
62,306,377,744,937,1102,1174
63,306,377,744,937,1102,1174
64,305,376,744,936,1102,1174
65,305,376,743,936,1102,1173
66,305,376,743,935,1102,1173
67,304,375,743,934,1102,1173
68,304,375,743,934,1102,1173
69,303,374,742,933,1101,1173
70,303,374,742,933,1101,1173
71,303,373,742,932,1101,1173
72,302,373,742,931,1101,1173
73,302,373,741,930,1101,1172
74,301,372,741,930,1101,1172
75,301,372,741,929,1101,1172
76,301,371,741,928,1101,1172
77,300,371,740,927,1100,1172
78,300,371,740,927,1100,1172
79,299,370,740,926,1100,1172
80,299,370,739,925,1100,1171
81,298,369,739,924,1100,1171
82,298,369,739,923,1100,1171
83,297,368,738,923,1100,1171
84,297,368,738,922,1099,1171
85,296,367,738,921,1099,1171
86,296,367,738,920,1099,1171
87,295,366,737,919,1099,1171
88,295,366,737,918,1099,1171
89,294,365,737,917,1099,1170
90,294,365,736,916,1099,1170
91,293,364,736,915,1098,1170
92,293,364,736,914,1098,1170
93,292,363,735,914,1098,1170
94,292,363,735,913,1098,1170
95,291,363,735,913,1098,1170
96,291,362,735,914,1098,1170
97,290,362,734,914,1098,1170
98,290,361,734,915,1098,1170
99,289,361,734,915,1098,1170
100,289,360,733,916,1097,1170
101,288,360,733,916,1097,1169
102,288,359,733,916,1097,1169
103,287,359,733,917,1097,1169
104,287,359,732,917,1097,1169
105,286,358,732,918,1097,1169
106,286,358,732,918,1097,1169
107,285,357,732,918,1097,1169
108,285,357,731,919,1097,1169
109,284,357,731,919,1097,1169
110,284,356,731,919,1096,1169
111,284,356,731,920,1096,1170
112,283,356,731,920,1096,1170
113,283,355,730,921,1096,1170
114,282,355,730,921,1096,1170
115,282,355,730,921,1096,1170
116,281,354,730,922,1096,1170
117,281,354,730,922,1096,1170
118,280,354,730,922,1096,1170
119,280,353,729,923,1096,1170
120,280,353,729,923,1096,1170
121,279,353,729,923,1096,1170
122,279,353,729,923,1096,1171
123,278,352,729,924,1096,1171
124,278,352,729,924,1096,1171
125,278,352,729,924,1096,1171
126,277,352,729,924,1096,1171
127,277,351,729,925,1096,1171
128,277,351,728,925,1096,1172
129,276,351,728,925,1096,1172
130,276,351,728,926,1097,1172
131,276,351,728,926,1097,1172
132,276,351,728,926,1097,1172
133,275,350,728,926,1097,1173
134,275,350,728,927,1097,1173
135,275,350,728,927,1097,1173
136,275,350,728,927,1097,1173
137,274,350,728,928,1097,1174
138,274,350,728,928,1098,1174
139,274,350,728,928,1098,1174
140,274,350,728,928,1098,1174
141,274,350,728,929,1098,1175
142,274,350,729,929,1098,1175
143,274,350,729,929,1098,1175
144,273,350,729,930,1099,1176
145,273,350,729,930,1099,1176
146,273,350,729,930,1099,1176
147,273,350,729,931,1099,1176
148,273,350,729,931,1099,1177
149,273,350,729,931,1100,1177
150,273,350,729,932,1100,1177
151,273,350,730,932,1100,1178
152,273,350,730,932,1100,1178
153,273,350,730,932,1100,1178
154,273,350,730,933,1101,1179
155,273,350,730,933,1101,1179
156,273,350,730,933,1101,1179
157,273,351,730,933,1101,1179
158,273,351,731,934,1102,1180
159,273,351,731,934,1102,1180
160,273,351,731,934,1102,1180
161,274,351,731,935,1102,1181
162,274,351,731,935,1103,1181
163,274,352,732,935,1103,1181
164,274,352,732,935,1103,1182
165,274,352,732,936,1103,1182
166,274,352,732,936,1103,1182
167,274,352,733,936,1104,1182
168,275,353,733,936,1104,1183
169,275,353,733,937,1104,1183
170,275,353,733,937,1104,1183
171,275,353,733,937,1105,1183
172,275,353,734,937,1105,1183
173,276,354,734,937,1105,1184
174,276,354,734,938,1105,1184
175,276,354,734,938,1105,1184
176,276,354,734,938,1106,1184
177,276,354,735,938,1106,1184
178,277,355,735,938,1106,1185
179,277,355,735,939,1106,1185
180,277,355,735,939,1106,1185
181,277,355,735,939,1107,1185
182,278,355,736,939,1107,1185
183,278,356,736,939,1107,1185
184,278,356,736,939,1107,1185
185,278,356,736,939,1107,1185
186,279,356,736,939,1107,1185
187,279,356,737,939,1107,1186
188,279,357,737,939,1107,1186
189,280,357,737,940,1107,1186
190,280,357,737,940,1107,1186
191,280,357,737,940,1108,1186
192,280,357,737,940,1108,1186
193,281,358,737,940,1108,1186
194,281,358,738,940,1108,1186
195,281,358,738,940,1108,1185
196,281,358,738,940,1108,1185
197,282,358,738,939,1108,1185
198,282,359,738,939,1108,1185
199,282,359,738,939,1108,1185
200,283,359,738,939,1108,1185
201,283,359,738,939,1108,1185
202,283,359,738,939,1108,1185
203,283,359,738,939,1108,1185
204,284,360,738,938,1108,1185
205,284,360,738,938,1108,1184
206,284,360,738,938,1108,1184
207,284,360,738,938,1107,1184
208,285,360,738,938,1107,1184
209,285,360,738,937,1107,1183
210,285,360,738,937,1107,1183
211,285,360,738,937,1107,1183
212,285,360,738,936,1107,1183
213,286,360,738,936,1107,1182
214,286,360,738,936,1106,1182
215,286,360,738,935,1106,1182
216,286,360,738,935,1106,1181
217,286,361,738,934,1106,1181
218,286,361,738,934,1105,1181
219,286,361,738,933,1105,1180
220,287,361,738,933,1105,1180
221,287,361,737,932,1105,1179
222,287,361,737,932,1104,1179
223,287,361,737,931,1104,1179
224,287,361,737,931,1104,1178
225,287,361,737,930,1104,1178
226,287,361,737,930,1103,1177
227,287,361,736,929,1103,1177
228,287,360,736,928,1103,1177
229,287,360,736,928,1102,1176
230,287,360,736,927,1102,1176
231,288,360,736,926,1102,1175
232,288,360,735,925,1101,1175
233,288,360,735,925,1101,1174
234,288,360,735,924,1100,1174
235,288,360,735,923,1100,1173
236,288,360,734,922,1100,1173
237,288,360,734,921,1099,1172
238,288,360,734,920,1099,1172
239,288,360,734,920,1098,1171
240,288,359,733,919,1098,1171
241,287,359,733,918,1097,1170
242,287,359,733,917,1097,1169
243,287,359,732,916,1097,1169
244,287,359,732,915,1096,1168
245,287,359,732,914,1096,1168
246,287,359,732,913,1095,1167
247,287,358,731,912,1095,1167
248,287,358,731,911,1094,1166
249,287,358,731,910,1094,1166
250,287,358,730,909,1093,1165
251,286,358,730,908,1093,1165
252,286,357,730,908,1092,1164
253,286,357,729,908,1092,1163
254,286,357,729,908,1091,1163
255,286,357,728,909,1091,1162
256,286,357,728,909,1090,1162
257,286,356,728,909,1090,1161
258,285,356,727,909,1089,1161
259,285,356,727,910,1089,1160
260,285,356,727,910,1088,1160
261,285,356,726,910,1088,1159
262,285,356,726,910,1087,1158
263,285,355,726,910,1087,1158
264,284,355,725,911,1086,1157
265,284,355,725,911,1086,1157
266,284,355,725,911,1085,1156
267,284,355,724,911,1085,1156
268,284,354,724,911,1084,1155
269,283,354,724,911,1084,1155
270,283,354,723,911,1083,1154
271,283,354,723,912,1083,1154
272,283,354,723,912,1082,1153
273,283,353,722,912,1082,1153
274,282,353,722,912,1081,1152
275,282,353,722,912,1081,1152
276,282,353,721,912,1080,1152
277,282,353,721,912,1080,1151
278,282,353,721,912,1079,1151
279,282,352,720,912,1079,1150
280,281,352,720,912,1078,1150
281,281,352,720,912,1078,1149
282,281,352,719,912,1077,1149
283,281,352,719,912,1077,1149
284,281,352,719,912,1077,1148
285,281,352,719,912,1076,1148
286,280,352,718,912,1076,1148
287,280,351,718,912,1075,1147
288,280,351,718,912,1075,1147
289,280,351,718,912,1075,1147
290,280,351,718,912,1074,1147
291,280,351,717,912,1074,1146
292,279,351,717,912,1074,1146
293,279,351,717,912,1073,1146
294,279,351,717,913,1073,1146
295,279,351,717,913,1073,1145
296,279,351,716,913,1072,1145
297,279,351,716,913,1072,1145
298,279,351,716,913,1072,1145
299,279,351,716,913,1072,1145
300,279,351,716,913,1071,1144
301,279,351,716,913,1071,1144
302,279,351,716,913,1071,1144
303,279,351,716,913,1071,1144
304,279,351,716,913,1071,1144
305,279,351,716,913,1071,1144
306,279,351,716,913,1070,1144
307,279,352,716,913,1070,1144
308,279,352,716,914,1070,1144
309,279,352,716,914,1070,1144
310,279,352,716,914,1070,1144
311,279,352,716,914,1070,1144
312,279,352,716,914,1070,1144
313,279,352,716,914,1070,1144
314,279,353,716,914,1070,1144
315,279,353,716,914,1070,1144
316,279,353,716,915,1070,1145
317,279,353,716,915,1070,1145
318,280,354,716,915,1070,1145
319,280,354,717,915,1070,1145
320,280,354,717,915,1070,1145
321,280,354,717,916,1070,1145
322,280,355,717,916,1070,1145
323,280,355,717,916,1070,1146
324,281,355,718,916,1070,1146
325,281,356,718,917,1070,1146
326,281,356,718,917,1071,1146
327,281,356,718,917,1071,1147
328,282,357,719,917,1071,1147
329,282,357,719,918,1071,1147
330,282,357,719,918,1071,1148
331,282,358,719,918,1072,1148
332,283,358,720,919,1072,1148
333,283,359,720,919,1072,1149
334,283,359,720,919,1072,1149
335,284,359,721,920,1073,1149
336,284,360,721,920,1073,1150
337,285,360,722,921,1073,1150
338,285,361,722,921,1074,1150
339,285,361,722,921,1074,1151
340,286,362,723,922,1074,1151
341,286,362,723,922,1075,1152
342,287,363,724,923,1075,1152
343,287,363,724,923,1076,1153
344,288,364,725,924,1076,1153
345,288,364,725,924,1077,1154
346,289,365,726,925,1077,1154
347,289,365,726,925,1077,1155
348,290,366,727,926,1078,1155
349,290,366,727,926,1078,1156
350,291,367,727,927,1079,1156
351,291,367,728,927,1079,1157
352,292,368,728,928,1080,1157
353,292,368,729,928,1080,1158
354,293,369,729,929,1081,1158
355,293,369,730,929,1081,1159
356,294,370,730,930,1082,1159
357,294,370,731,930,1082,1160
358,295,371,731,931,1083,1160
359,295,371,732,931,1083,1161
360,296,372,732,932,1084,1161
361,296,372,733,932,1084,1162
362,297,373,733,933,1085,1162
363,297,373,734,933,1085,1163
364,298,374,734,934,1086,1163
365,298,374,735,934,1086,1164
